country_region,sub_region_1,date,type,values
Argentina,Chubut,2020-05-15,workplaces,-27
Argentina,Chubut,2020-05-15,residential,21
Argentina,Chubut,2020-05-16,retail_and_recreation,-69
Argentina,Chubut,2020-05-16,grocery_and_pharmacy,-22
Argentina,Chubut,2020-05-16,parks,-90
Argentina,Chubut,2020-05-16,transit_stations,-78
Argentina,Chubut,2020-05-16,workplaces,-23
Argentina,Chubut,2020-05-16,residential,21
Argentina,Chubut,2020-05-17,retail_and_recreation,-77
Argentina,Chubut,2020-05-17,grocery_and_pharmacy,-31
Argentina,Chubut,2020-05-17,parks,-87
Argentina,Chubut,2020-05-17,transit_stations,-83
Argentina,Chubut,2020-05-17,workplaces,-28
Argentina,Chubut,2020-05-17,residential,18
Argentina,Chubut,2020-05-18,retail_and_recreation,-68
Argentina,Chubut,2020-05-18,grocery_and_pharmacy,-32
Argentina,Chubut,2020-05-18,parks,-90
Argentina,Chubut,2020-05-18,transit_stations,-79
Argentina,Chubut,2020-05-18,workplaces,-25
Argentina,Chubut,2020-05-18,residential,19
Argentina,Chubut,2020-05-19,retail_and_recreation,-64
Argentina,Chubut,2020-05-19,grocery_and_pharmacy,-26
Argentina,Chubut,2020-05-19,parks,-85
Argentina,Chubut,2020-05-19,transit_stations,-73
Argentina,Chubut,2020-05-19,workplaces,-24
Argentina,Chubut,2020-05-19,residential,17
Argentina,Chubut,2020-05-20,retail_and_recreation,-63
Argentina,Chubut,2020-05-20,grocery_and_pharmacy,-25
Argentina,Chubut,2020-05-20,parks,-80
Argentina,Chubut,2020-05-20,transit_stations,-74
Argentina,Chubut,2020-05-20,workplaces,-23
Argentina,Chubut,2020-05-20,residential,17
Argentina,Chubut,2020-05-21,retail_and_recreation,-62
Argentina,Chubut,2020-05-21,grocery_and_pharmacy,-23
Argentina,Chubut,2020-05-21,parks,-82
Argentina,Chubut,2020-05-21,transit_stations,-73
Argentina,Chubut,2020-05-21,workplaces,-24
Argentina,Chubut,2020-05-21,residential,18
Argentina,Chubut,2020-05-22,retail_and_recreation,-62
Argentina,Chubut,2020-05-22,grocery_and_pharmacy,-18
Argentina,Chubut,2020-05-22,parks,-84
Argentina,Chubut,2020-05-22,transit_stations,-72
Argentina,Chubut,2020-05-22,workplaces,-21
Argentina,Chubut,2020-05-22,residential,19
Argentina,Chubut,2020-05-23,retail_and_recreation,-65
Argentina,Chubut,2020-05-23,grocery_and_pharmacy,-18
Argentina,Chubut,2020-05-23,parks,-87
Argentina,Chubut,2020-05-23,transit_stations,-75
Argentina,Chubut,2020-05-23,workplaces,-19
Argentina,Chubut,2020-05-23,residential,20
Argentina,Chubut,2020-05-24,retail_and_recreation,-74
Argentina,Chubut,2020-05-24,grocery_and_pharmacy,-26
Argentina,Chubut,2020-05-24,parks,-87
Argentina,Chubut,2020-05-24,transit_stations,-80
Argentina,Chubut,2020-05-24,workplaces,-23
Argentina,Chubut,2020-05-24,residential,15
Argentina,Chubut,2020-05-25,retail_and_recreation,-79
Argentina,Chubut,2020-05-25,grocery_and_pharmacy,-47
Argentina,Chubut,2020-05-25,parks,-83
Argentina,Chubut,2020-05-25,transit_stations,-86
Argentina,Chubut,2020-05-25,workplaces,-60
Argentina,Chubut,2020-05-25,residential,22
Argentina,Chubut,2020-05-26,retail_and_recreation,-61
Argentina,Chubut,2020-05-26,grocery_and_pharmacy,-27
Argentina,Chubut,2020-05-26,parks,-80
Argentina,Chubut,2020-05-26,transit_stations,-72
Argentina,Chubut,2020-05-26,workplaces,-20
Argentina,Chubut,2020-05-26,residential,15
Argentina,Chubut,2020-05-27,retail_and_recreation,-64
Argentina,Chubut,2020-05-27,grocery_and_pharmacy,-27
Argentina,Chubut,2020-05-27,parks,-83
Argentina,Chubut,2020-05-27,transit_stations,-73
Argentina,Chubut,2020-05-27,workplaces,-22
Argentina,Chubut,2020-05-27,residential,17
Argentina,Chubut,2020-05-28,retail_and_recreation,-65
Argentina,Chubut,2020-05-28,grocery_and_pharmacy,-28
Argentina,Chubut,2020-05-28,parks,-86
Argentina,Chubut,2020-05-28,transit_stations,-75
Argentina,Chubut,2020-05-28,workplaces,-22
Argentina,Chubut,2020-05-28,residential,18
Argentina,Chubut,2020-05-29,retail_and_recreation,-65
Argentina,Chubut,2020-05-29,grocery_and_pharmacy,-23
Argentina,Chubut,2020-05-29,parks,-88
Argentina,Chubut,2020-05-29,transit_stations,-75
Argentina,Chubut,2020-05-29,workplaces,-23
Argentina,Chubut,2020-05-29,residential,21
Argentina,Chubut,2020-05-30,retail_and_recreation,-64
Argentina,Chubut,2020-05-30,grocery_and_pharmacy,-19
Argentina,Chubut,2020-05-30,parks,-88
Argentina,Chubut,2020-05-30,transit_stations,-78
Argentina,Chubut,2020-05-30,workplaces,-16
Argentina,Chubut,2020-05-30,residential,19
Argentina,Chubut,2020-05-31,retail_and_recreation,-72
Argentina,Chubut,2020-05-31,grocery_and_pharmacy,-30
Argentina,Chubut,2020-05-31,parks,-88
Argentina,Chubut,2020-05-31,transit_stations,-83
Argentina,Chubut,2020-05-31,workplaces,-21
Argentina,Chubut,2020-05-31,residential,17
Argentina,Chubut,2020-06-01,retail_and_recreation,-65
Argentina,Chubut,2020-06-01,grocery_and_pharmacy,-30
Argentina,Chubut,2020-06-01,parks,-88
Argentina,Chubut,2020-06-01,transit_stations,-76
Argentina,Chubut,2020-06-01,workplaces,-20
Argentina,Chubut,2020-06-01,residential,18
Argentina,Chubut,2020-06-02,retail_and_recreation,-62
Argentina,Chubut,2020-06-02,grocery_and_pharmacy,-27
Argentina,Chubut,2020-06-02,parks,-84
Argentina,Chubut,2020-06-02,transit_stations,-75
Argentina,Chubut,2020-06-02,workplaces,-20
Argentina,Chubut,2020-06-02,residential,16
Argentina,Chubut,2020-06-03,retail_and_recreation,-64
Argentina,Chubut,2020-06-03,grocery_and_pharmacy,-27
Argentina,Chubut,2020-06-03,parks,-82
Argentina,Chubut,2020-06-03,transit_stations,-73
Argentina,Chubut,2020-06-03,workplaces,-19
Argentina,Chubut,2020-06-03,residential,17
Argentina,Chubut,2020-06-04,retail_and_recreation,-60
Argentina,Chubut,2020-06-04,grocery_and_pharmacy,-23
Argentina,Chubut,2020-06-04,parks,-83
Argentina,Chubut,2020-06-04,transit_stations,-74
Argentina,Chubut,2020-06-04,workplaces,-19
Argentina,Chubut,2020-06-04,residential,17
Argentina,Chubut,2020-06-05,retail_and_recreation,-54
Argentina,Chubut,2020-06-05,grocery_and_pharmacy,-11
Argentina,Chubut,2020-06-05,parks,-83
Argentina,Chubut,2020-06-05,transit_stations,-71
Argentina,Chubut,2020-06-05,workplaces,-17
Argentina,Chubut,2020-06-05,residential,17
Argentina,Chubut,2020-06-06,retail_and_recreation,-58
Argentina,Chubut,2020-06-06,grocery_and_pharmacy,-11
Argentina,Chubut,2020-06-06,parks,-86
Argentina,Chubut,2020-06-06,transit_stations,-75
Argentina,Chubut,2020-06-06,workplaces,-13
Argentina,Chubut,2020-06-06,residential,18
Argentina,Chubut,2020-06-07,retail_and_recreation,-69
Argentina,Chubut,2020-06-07,grocery_and_pharmacy,-23
Argentina,Chubut,2020-06-07,parks,-81
Argentina,Chubut,2020-06-07,transit_stations,-81
Argentina,Chubut,2020-06-07,workplaces,-18
Argentina,Chubut,2020-06-07,residential,15
Argentina,Chubut,2020-06-08,retail_and_recreation,-59
Argentina,Chubut,2020-06-08,grocery_and_pharmacy,-23
Argentina,Chubut,2020-06-08,parks,-87
Argentina,Chubut,2020-06-08,transit_stations,-74
Argentina,Chubut,2020-06-08,workplaces,-19
Argentina,Chubut,2020-06-08,residential,17
Argentina,Chubut,2020-06-09,retail_and_recreation,-59
Argentina,Chubut,2020-06-09,grocery_and_pharmacy,-24
Argentina,Chubut,2020-06-09,parks,-83
Argentina,Chubut,2020-06-09,transit_stations,-74
Argentina,Chubut,2020-06-09,workplaces,-20
Argentina,Chubut,2020-06-09,residential,16
Argentina,Chubut,2020-06-10,retail_and_recreation,-57
Argentina,Chubut,2020-06-10,grocery_and_pharmacy,-21
Argentina,Chubut,2020-06-10,parks,-81
Argentina,Chubut,2020-06-10,transit_stations,-72
Argentina,Chubut,2020-06-10,workplaces,-18
Argentina,Chubut,2020-06-10,residential,15
Argentina,Chubut,2020-06-11,retail_and_recreation,-54
Argentina,Chubut,2020-06-11,grocery_and_pharmacy,-17
Argentina,Chubut,2020-06-11,parks,-83
Argentina,Chubut,2020-06-11,transit_stations,-75
Argentina,Chubut,2020-06-11,workplaces,-19
Argentina,Chubut,2020-06-11,residential,16
Argentina,Chubut,2020-06-12,retail_and_recreation,-58
Argentina,Chubut,2020-06-12,grocery_and_pharmacy,-18
Argentina,Chubut,2020-06-12,parks,-87
Argentina,Chubut,2020-06-12,transit_stations,-75
Argentina,Chubut,2020-06-12,workplaces,-19
Argentina,Chubut,2020-06-12,residential,19
Argentina,Chubut,2020-06-13,retail_and_recreation,-57
Argentina,Chubut,2020-06-13,grocery_and_pharmacy,-13
Argentina,Chubut,2020-06-13,parks,-87
Argentina,Chubut,2020-06-13,transit_stations,-78
Argentina,Chubut,2020-06-13,workplaces,-12
Argentina,Chubut,2020-06-13,residential,18
Argentina,Chubut,2020-06-14,retail_and_recreation,-68
Argentina,Chubut,2020-06-14,grocery_and_pharmacy,-22
Argentina,Chubut,2020-06-14,parks,-82
Argentina,Chubut,2020-06-14,transit_stations,-82
Argentina,Chubut,2020-06-14,workplaces,-16
Argentina,Chubut,2020-06-14,residential,16
Argentina,Chubut,2020-06-15,retail_and_recreation,-75
Argentina,Chubut,2020-06-15,grocery_and_pharmacy,-37
Argentina,Chubut,2020-06-15,parks,-90
Argentina,Chubut,2020-06-15,transit_stations,-87
Argentina,Chubut,2020-06-15,workplaces,-55
Argentina,Chubut,2020-06-15,residential,24
Argentina,Chubut,2020-06-16,retail_and_recreation,-61
Argentina,Chubut,2020-06-16,grocery_and_pharmacy,-27
Argentina,Chubut,2020-06-16,parks,-84
Argentina,Chubut,2020-06-16,transit_stations,-74
Argentina,Chubut,2020-06-16,workplaces,-23
Argentina,Chubut,2020-06-16,residential,18
Argentina,Chubut,2020-06-17,retail_and_recreation,-62
Argentina,Chubut,2020-06-17,grocery_and_pharmacy,-27
Argentina,Chubut,2020-06-17,parks,-83
Argentina,Chubut,2020-06-17,transit_stations,-75
Argentina,Chubut,2020-06-17,workplaces,-23
Argentina,Chubut,2020-06-17,residential,18
Argentina,Chubut,2020-06-18,retail_and_recreation,-62
Argentina,Chubut,2020-06-18,grocery_and_pharmacy,-28
Argentina,Chubut,2020-06-18,parks,-85
Argentina,Chubut,2020-06-18,transit_stations,-77
Argentina,Chubut,2020-06-18,workplaces,-24
Argentina,Chubut,2020-06-18,residential,19
Argentina,Chubut,2020-06-19,retail_and_recreation,-59
Argentina,Chubut,2020-06-19,grocery_and_pharmacy,-18
Argentina,Chubut,2020-06-19,parks,-87
Argentina,Chubut,2020-06-19,transit_stations,-74
Argentina,Chubut,2020-06-19,workplaces,-23
Argentina,Chubut,2020-06-19,residential,19
Argentina,Chubut,2020-06-20,retail_and_recreation,-60
Argentina,Chubut,2020-06-20,grocery_and_pharmacy,-11
Argentina,Chubut,2020-06-20,parks,-89
Argentina,Chubut,2020-06-20,transit_stations,-77
Argentina,Chubut,2020-06-20,workplaces,-25
Argentina,Chubut,2020-06-20,residential,21
Argentina,Chubut,2020-06-21,retail_and_recreation,-76
Argentina,Chubut,2020-06-21,grocery_and_pharmacy,-34
Argentina,Chubut,2020-06-21,parks,-91
Argentina,Chubut,2020-06-21,transit_stations,-85
Argentina,Chubut,2020-06-21,workplaces,-9
Argentina,Chubut,2020-06-21,residential,17
Argentina,Chubut,2020-06-22,retail_and_recreation,-65
Argentina,Chubut,2020-06-22,grocery_and_pharmacy,-35
Argentina,Chubut,2020-06-22,parks,-89
Argentina,Chubut,2020-06-22,transit_stations,-79
Argentina,Chubut,2020-06-22,workplaces,-25
Argentina,Chubut,2020-06-22,residential,20
Argentina,Chubut,2020-06-23,retail_and_recreation,-61
Argentina,Chubut,2020-06-23,grocery_and_pharmacy,-28
Argentina,Chubut,2020-06-23,parks,-85
Argentina,Chubut,2020-06-23,transit_stations,-77
Argentina,Chubut,2020-06-23,workplaces,-23
Argentina,Chubut,2020-06-23,residential,17
Argentina,Chubut,2020-06-24,retail_and_recreation,-63
Argentina,Chubut,2020-06-24,grocery_and_pharmacy,-29
Argentina,Chubut,2020-06-24,parks,-84
Argentina,Chubut,2020-06-24,transit_stations,-76
Argentina,Chubut,2020-06-24,workplaces,-22
Argentina,Chubut,2020-06-24,residential,18
Argentina,Chubut,2020-06-25,retail_and_recreation,-63
Argentina,Chubut,2020-06-25,grocery_and_pharmacy,-28
Argentina,Chubut,2020-06-25,parks,-86
Argentina,Chubut,2020-06-25,transit_stations,-78
Argentina,Chubut,2020-06-25,workplaces,-22
Argentina,Chubut,2020-06-25,residential,19
Argentina,Chubut,2020-06-26,retail_and_recreation,-61
Argentina,Chubut,2020-06-26,grocery_and_pharmacy,-21
Argentina,Chubut,2020-06-26,parks,-88
Argentina,Chubut,2020-06-26,transit_stations,-76
Argentina,Chubut,2020-06-26,workplaces,-21
Argentina,Chubut,2020-06-26,residential,20
Argentina,Chubut,2020-06-27,retail_and_recreation,-62
Argentina,Chubut,2020-06-27,grocery_and_pharmacy,-21
Argentina,Chubut,2020-06-27,parks,-89
Argentina,Chubut,2020-06-27,transit_stations,-79
Argentina,Chubut,2020-06-27,workplaces,-15
Argentina,Chubut,2020-06-27,residential,20
Argentina,Chubut,2020-06-28,retail_and_recreation,-78
Argentina,Chubut,2020-06-28,grocery_and_pharmacy,-36
Argentina,Chubut,2020-06-28,parks,-92
Argentina,Chubut,2020-06-28,transit_stations,-87
Argentina,Chubut,2020-06-28,workplaces,-23
Argentina,Chubut,2020-06-28,residential,19
Argentina,Chubut,2020-06-29,retail_and_recreation,-67
Argentina,Chubut,2020-06-29,grocery_and_pharmacy,-38
Argentina,Chubut,2020-06-29,parks,-91
Argentina,Chubut,2020-06-29,transit_stations,-82
Argentina,Chubut,2020-06-29,workplaces,-25
Argentina,Chubut,2020-06-29,residential,20
Argentina,Chubut,2020-06-30,retail_and_recreation,-57
Argentina,Chubut,2020-06-30,grocery_and_pharmacy,-27
Argentina,Chubut,2020-06-30,parks,-85
Argentina,Chubut,2020-06-30,transit_stations,-75
Argentina,Chubut,2020-06-30,workplaces,-21
Argentina,Chubut,2020-06-30,residential,15
Argentina,Chubut,2020-07-01,retail_and_recreation,-55
Argentina,Chubut,2020-07-01,grocery_and_pharmacy,-24
Argentina,Chubut,2020-07-01,parks,-83
Argentina,Chubut,2020-07-01,transit_stations,-75
Argentina,Chubut,2020-07-01,workplaces,-19
Argentina,Chubut,2020-07-01,residential,15
Argentina,Chubut,2020-07-02,retail_and_recreation,-54
Argentina,Chubut,2020-07-02,grocery_and_pharmacy,-23
Argentina,Chubut,2020-07-02,parks,-81
Argentina,Chubut,2020-07-02,transit_stations,-76
Argentina,Chubut,2020-07-02,workplaces,-19
Argentina,Chubut,2020-07-02,residential,16
Argentina,Chubut,2020-07-03,retail_and_recreation,-51
Argentina,Chubut,2020-07-03,grocery_and_pharmacy,-14
Argentina,Chubut,2020-07-03,parks,-83
Argentina,Chubut,2020-07-03,transit_stations,-73
Argentina,Chubut,2020-07-03,workplaces,-17
Argentina,Chubut,2020-07-03,residential,17
Argentina,Chubut,2020-07-04,retail_and_recreation,-51
Argentina,Chubut,2020-07-04,grocery_and_pharmacy,-13
Argentina,Chubut,2020-07-04,parks,-84
Argentina,Chubut,2020-07-04,transit_stations,-75
Argentina,Chubut,2020-07-04,workplaces,-12
Argentina,Chubut,2020-07-04,residential,17
Argentina,Chubut,2020-07-05,retail_and_recreation,-69
Argentina,Chubut,2020-07-05,grocery_and_pharmacy,-28
Argentina,Chubut,2020-07-05,parks,-86
Argentina,Chubut,2020-07-05,transit_stations,-83
Argentina,Chubut,2020-07-05,workplaces,-20
Argentina,Chubut,2020-07-05,residential,17
Argentina,Chubut,2020-07-06,retail_and_recreation,-51
Argentina,Chubut,2020-07-06,grocery_and_pharmacy,-18
Argentina,Chubut,2020-07-06,parks,-85
Argentina,Chubut,2020-07-06,transit_stations,-73
Argentina,Chubut,2020-07-06,workplaces,-18
Argentina,Chubut,2020-07-06,residential,15
Argentina,Chubut,2020-07-07,retail_and_recreation,-50
Argentina,Chubut,2020-07-07,grocery_and_pharmacy,-19
Argentina,Chubut,2020-07-07,parks,-82
Argentina,Chubut,2020-07-07,transit_stations,-73
Argentina,Chubut,2020-07-07,workplaces,-18
Argentina,Chubut,2020-07-07,residential,14
Argentina,Chubut,2020-07-08,retail_and_recreation,-46
Argentina,Chubut,2020-07-08,grocery_and_pharmacy,-12
Argentina,Chubut,2020-07-08,parks,-76
Argentina,Chubut,2020-07-08,transit_stations,-70
Argentina,Chubut,2020-07-08,workplaces,-16
Argentina,Chubut,2020-07-08,residential,13
Argentina,Chubut,2020-07-09,retail_and_recreation,-70
Argentina,Chubut,2020-07-09,grocery_and_pharmacy,-35
Argentina,Chubut,2020-07-09,parks,-86
Argentina,Chubut,2020-07-09,transit_stations,-84
Argentina,Chubut,2020-07-09,workplaces,-53
Argentina,Chubut,2020-07-09,residential,22
Argentina,Chubut,2020-07-10,retail_and_recreation,-60
Argentina,Chubut,2020-07-10,grocery_and_pharmacy,-23
Argentina,Chubut,2020-07-10,parks,-83
Argentina,Chubut,2020-07-10,transit_stations,-80
Argentina,Chubut,2020-07-10,workplaces,-46
Argentina,Chubut,2020-07-10,residential,23
Argentina,Chubut,2020-07-11,retail_and_recreation,-57
Argentina,Chubut,2020-07-11,grocery_and_pharmacy,-20
Argentina,Chubut,2020-07-11,parks,-86
Argentina,Chubut,2020-07-11,transit_stations,-79
Argentina,Chubut,2020-07-11,workplaces,-16
Argentina,Chubut,2020-07-11,residential,18
Argentina,Chubut,2020-07-12,retail_and_recreation,-67
Argentina,Chubut,2020-07-12,grocery_and_pharmacy,-27
Argentina,Chubut,2020-07-12,parks,-82
Argentina,Chubut,2020-07-12,transit_stations,-83
Argentina,Chubut,2020-07-12,workplaces,-18
Argentina,Chubut,2020-07-12,residential,16
Argentina,Chubut,2020-07-13,retail_and_recreation,-52
Argentina,Chubut,2020-07-13,grocery_and_pharmacy,-21
Argentina,Chubut,2020-07-13,parks,-85
Argentina,Chubut,2020-07-13,transit_stations,-76
Argentina,Chubut,2020-07-13,workplaces,-19
Argentina,Chubut,2020-07-13,residential,16
Argentina,Chubut,2020-07-14,retail_and_recreation,-48
Argentina,Chubut,2020-07-14,grocery_and_pharmacy,-19
Argentina,Chubut,2020-07-14,parks,-77
Argentina,Chubut,2020-07-14,transit_stations,-71
Argentina,Chubut,2020-07-14,workplaces,-18
Argentina,Chubut,2020-07-14,residential,14
Argentina,Chubut,2020-07-15,retail_and_recreation,-48
Argentina,Chubut,2020-07-15,grocery_and_pharmacy,-20
Argentina,Chubut,2020-07-15,parks,-74
Argentina,Chubut,2020-07-15,transit_stations,-68
Argentina,Chubut,2020-07-15,workplaces,-16
Argentina,Chubut,2020-07-15,residential,14
Argentina,Chubut,2020-07-16,retail_and_recreation,-51
Argentina,Chubut,2020-07-16,grocery_and_pharmacy,-22
Argentina,Chubut,2020-07-16,parks,-80
Argentina,Chubut,2020-07-16,transit_stations,-72
Argentina,Chubut,2020-07-16,workplaces,-18
Argentina,Chubut,2020-07-16,residential,15
Argentina,Chubut,2020-07-17,retail_and_recreation,-49
Argentina,Chubut,2020-07-17,grocery_and_pharmacy,-14
Argentina,Chubut,2020-07-17,parks,-83
Argentina,Chubut,2020-07-17,transit_stations,-70
Argentina,Chubut,2020-07-17,workplaces,-17
Argentina,Chubut,2020-07-17,residential,17
Argentina,Chubut,2020-07-18,retail_and_recreation,-47
Argentina,Chubut,2020-07-18,grocery_and_pharmacy,-11
Argentina,Chubut,2020-07-18,parks,-78
Argentina,Chubut,2020-07-18,transit_stations,-73
Argentina,Chubut,2020-07-18,workplaces,-9
Argentina,Chubut,2020-07-18,residential,16
Argentina,Chubut,2020-07-19,retail_and_recreation,-67
Argentina,Chubut,2020-07-19,grocery_and_pharmacy,-25
Argentina,Chubut,2020-07-19,parks,-86
Argentina,Chubut,2020-07-19,transit_stations,-84
Argentina,Chubut,2020-07-19,workplaces,-18
Argentina,Chubut,2020-07-19,residential,15
Argentina,Chubut,2020-07-20,retail_and_recreation,-49
Argentina,Chubut,2020-07-20,grocery_and_pharmacy,-21
Argentina,Chubut,2020-07-20,parks,-84
Argentina,Chubut,2020-07-20,transit_stations,-72
Argentina,Chubut,2020-07-20,workplaces,-16
Argentina,Chubut,2020-07-20,residential,13
Argentina,Chubut,2020-07-21,retail_and_recreation,-54
Argentina,Chubut,2020-07-21,grocery_and_pharmacy,-27
Argentina,Chubut,2020-07-21,parks,-84
Argentina,Chubut,2020-07-21,transit_stations,-70
Argentina,Chubut,2020-07-21,workplaces,-20
Argentina,Chubut,2020-07-21,residential,13
Argentina,Cordoba,2020-02-15,retail_and_recreation,5
Argentina,Cordoba,2020-02-15,grocery_and_pharmacy,-4
Argentina,Cordoba,2020-02-15,parks,-7
Argentina,Cordoba,2020-02-15,transit_stations,-1
Argentina,Cordoba,2020-02-15,workplaces,0
Argentina,Cordoba,2020-02-15,residential,0
Argentina,Cordoba,2020-02-16,retail_and_recreation,-11
Argentina,Cordoba,2020-02-16,grocery_and_pharmacy,-7
Argentina,Cordoba,2020-02-16,parks,-25
Argentina,Cordoba,2020-02-16,transit_stations,-9
Argentina,Cordoba,2020-02-16,workplaces,-6
Argentina,Cordoba,2020-02-16,residential,3
Argentina,Cordoba,2020-02-17,retail_and_recreation,-15
Argentina,Cordoba,2020-02-17,grocery_and_pharmacy,-9
Argentina,Cordoba,2020-02-17,parks,-26
Argentina,Cordoba,2020-02-17,transit_stations,-6
Argentina,Cordoba,2020-02-17,workplaces,9
Argentina,Cordoba,2020-02-17,residential,2
Argentina,Cordoba,2020-02-18,retail_and_recreation,2
Argentina,Cordoba,2020-02-18,grocery_and_pharmacy,4
Argentina,Cordoba,2020-02-18,parks,-6
Argentina,Cordoba,2020-02-18,transit_stations,1
Argentina,Cordoba,2020-02-18,workplaces,12
Argentina,Cordoba,2020-02-18,residential,-1
Argentina,Cordoba,2020-02-19,retail_and_recreation,-3
Argentina,Cordoba,2020-02-19,grocery_and_pharmacy,-2
Argentina,Cordoba,2020-02-19,parks,-6
Argentina,Cordoba,2020-02-19,transit_stations,-1
